wave/AA   f_lambda/F_Ha
      8740.17  5.33836e-05
      8748.56  5.33325e-05
      8756.96  5.37468e-05
      8765.38  5.32672e-05
      8773.82  5.32162e-05
      8782.27  5.32204e-05
      8790.74  5.31508e-05
      8799.23  5.31181e-05
      8807.73  5.30668e-05
      8816.25  5.30340e-05
      8824.78  5.30011e-05
      8833.33  5.29683e-05
      8841.90  5.29355e-05
      8850.49  5.29209e-05
      8859.09  5.28512e-05
      8867.70  5.33700e-05
      8884.99  5.27337e-05
      8893.66  5.27008e-05
      8902.34  5.26675e-05
      8911.05  5.26161e-05
      8919.76  5.25831e-05
      8928.50  5.25499e-05
      8937.25  5.25166e-05
      8946.03  5.24834e-05
      8954.81  5.24318e-05
      8963.62  5.23984e-05
      8972.44  5.23653e-05
      8981.28  5.23318e-05
      8990.14  5.22984e-05
      8999.01  5.22649e-05
      9007.91  5.22495e-05
      9016.82  0.000828879
      9025.74  5.28510e-05
      9034.69  5.21127e-05
      9043.65  5.20791e-05
      9052.63  5.20455e-05
      9061.63  5.20119e-05
      9070.65    0.0167069
      9079.68  5.19263e-05
      9088.73  5.18926e-05
      9097.80  5.18586e-05
      9106.89  5.18249e-05
      9116.00  5.17910e-05
      9123.30  5.18031e-05
      9132.44  5.17335e-05
      9141.60  5.16817e-05
      9150.77  5.16477e-05
      9159.97  5.16137e-05
      9169.18  5.15795e-05
      9178.41  5.15455e-05
      9187.66  5.15113e-05
      9196.93  5.14772e-05
      9206.22  5.14428e-05
      9215.53  5.14439e-05
      9224.85   0.00105228
      9234.20  5.22583e-05
      9243.56  5.12881e-05
      9252.00  5.12588e-05
      9261.40  5.12244e-05
      9270.82  5.11899e-05
      9280.26  5.11556e-05
      9289.72  5.11210e-05
      9298.25  5.10916e-05
      9307.74  5.10570e-05
      9317.25  5.10223e-05
      9326.79  5.09878e-05
      9336.34  5.09531e-05
      9344.95  5.09236e-05
      9354.54  5.08712e-05
      9364.15  5.08366e-05
      9373.78  5.08018e-05
      9382.46  5.07719e-05
      9392.13  5.07372e-05
      9401.81  5.07022e-05
      9410.55  5.06726e-05
      9420.27  5.06374e-05
      9430.02  5.06025e-05
      9438.81  5.05725e-05
      9448.59  5.05374e-05
      9458.39  5.05024e-05
      9467.23  5.05068e-05
      9477.08  5.04372e-05
      9486.94  5.04020e-05
      9495.83  5.03719e-05
      9505.74  5.03368e-05
      9514.66  5.03065e-05
      9524.61  5.03226e-05
      9534.57    0.0394538
      9543.55  5.02056e-05
      9553.55  5.14162e-05
      9562.57  5.01397e-05
      9572.61  5.01043e-05
      9581.67  5.00739e-05
      9591.75  5.00383e-05
      9600.84  5.00080e-05
      9610.96  4.99722e-05
      9620.09  4.99417e-05
      9630.26  4.99060e-05
      9639.42  4.98755e-05
      9649.62  4.98396e-05
      9658.83  4.98090e-05
      9668.04  4.97784e-05
      9678.31  4.97425e-05
      9687.57  4.97117e-05
      9697.87  4.96757e-05
      9707.17  4.96450e-05
      9716.48  4.96142e-05
      9726.85  4.95781e-05
      9736.20  4.95472e-05
      9746.61  4.95111e-05
      9755.99  4.94802e-05
      9765.40  4.94491e-05
      9775.87  4.94129e-05
      9785.32  4.93818e-05
      9794.78  4.93508e-05
      9805.31  4.93144e-05
      9814.81  4.92833e-05
      9824.33  4.92521e-05
      9833.87  4.92210e-05
      9844.49  4.91842e-05
      9854.07  4.92028e-05
      9863.67  4.91218e-05
      9873.28  4.90906e-05
      9883.99  4.90539e-05
      9893.64  4.90225e-05
      9903.31  4.89911e-05
      9913.01  4.89597e-05
      9922.72  4.89281e-05
      9933.53  4.88913e-05
      9943.28  4.88596e-05
      9953.05  4.88282e-05
      9962.84  4.87965e-05
      9972.65  4.87648e-05
      9982.48  4.87331e-05
      9992.33  4.87015e-05
      10003.3  4.86645e-05
      10013.2  4.86326e-05
      10023.1  4.86008e-05
      10033.0  4.86664e-05
      10043.0  4.85370e-05
      10052.9  5.03058e-05
      10062.9  4.84733e-05
      10072.9  4.84412e-05
      10083.0  4.84255e-05
      10093.0  4.83934e-05
      10103.1  4.83613e-05
      10113.2  4.83292e-05
      10123.3  4.82972e-05
      10133.4  4.82650e-05
      10143.5  4.82488e-05
      10153.7  4.82006e-05
      10163.9  4.81682e-05
      10174.1  4.81358e-05
      10184.3  4.81035e-05
      10194.6  4.80712e-05
      10204.9  4.80387e-05
      10215.2  4.80064e-05
      10225.5  4.79740e-05
      10235.8  4.79413e-05
      10246.2  4.79089e-05
      10256.5  4.78763e-05
      10265.8  4.78492e-05
      10276.2  4.78164e-05
      10286.6  4.77839e-05
      10297.1  4.77669e-05
      10307.6  4.77341e-05
      10318.1  4.77331e-05
      10328.6  4.76686e-05
      10337.9  4.86980e-05
      10348.5  4.76083e-05
      10359.1  4.75755e-05
      10369.7  4.75425e-05
      10380.3  4.75095e-05
      10389.8  4.74820e-05
      10400.5  4.74647e-05
      10411.1  4.74159e-05
      10421.9  4.73828e-05
      10431.4  4.73552e-05
      10442.2  4.73219e-05
      10452.9  4.72889e-05
      10463.7  4.72556e-05
      10473.3  4.72432e-05
      10484.2  4.72100e-05
      10495.0  4.71766e-05
      10504.7  4.71487e-05
      10515.6  4.71154e-05
      10526.6  4.70821e-05
      10536.3  4.70539e-05
      10547.3  4.70205e-05
      10558.3  4.69870e-05
      10568.0  4.69588e-05
      10579.1  4.69252e-05
      10588.9  4.68971e-05
      10600.0  4.68634e-05
      10611.1  4.68296e-05
      10621.0  4.68015e-05
      10632.1  4.67678e-05
      10642.1  4.67548e-05
      10653.3  4.67210e-05
      10664.5  4.66871e-05
      10674.5  4.66586e-05
      10685.7  4.66248e-05
      10695.8  4.65964e-05
      10707.1  4.65622e-05
      10717.1  4.65338e-05
      10728.5  4.64997e-05
      10738.6  4.64711e-05
      10750.0  4.64370e-05
      10760.2  4.64085e-05
      10771.6  4.63743e-05
      10781.8  4.63455e-05
      10793.3  4.63114e-05
      10803.5  4.62825e-05
      10813.8  4.62536e-05
      10825.3  4.62345e-05
      10835.6  5.17444e-05
      10847.2  4.61712e-05
      10857.6  4.61422e-05
      10867.9  4.61133e-05
      10879.6  4.60789e-05
      10890.0  4.60497e-05
      10901.7  4.60154e-05
      10912.1  4.59863e-05
      10922.6  4.60764e-05
      10934.4  4.59225e-05
      10944.9  4.85605e-05
      10955.4  4.58640e-05
      10967.3  4.58294e-05
      10977.8  4.58000e-05
      10988.4  4.57709e-05
      10999.0  4.57564e-05
      11011.0  4.57066e-05
      11021.6  4.56921e-05
      11032.3  4.56478e-05
      11044.3  4.56278e-05
      11055.1  4.55981e-05
      11065.8  4.55687e-05
      11076.5  4.55393e-05
      11087.3  4.55097e-05
      11099.5  4.54745e-05
      11110.3  4.54450e-05
      11121.1  4.54153e-05
      11132.0  4.53855e-05
      11142.9  4.53559e-05
      11155.2  4.53206e-05
      11166.1  4.52908e-05
      11177.0  4.52609e-05
      11188.0  4.52311e-05
      11199.0  4.52013e-05
      11210.0  4.51716e-05
      11222.5  4.51361e-05
      11233.5  4.51062e-05
      11244.6  4.50761e-05
      11255.7  4.50462e-05
      11266.8  4.50161e-05
      11278.0  4.49861e-05
      11289.2  4.49561e-05
      11300.4  4.49259e-05
      11311.6  4.48959e-05
      11322.8  4.48655e-05
      11334.1  4.48354e-05
      11345.4  4.48196e-05
      11356.7  4.47893e-05
      11368.0  4.47590e-05
      11379.4  4.47286e-05
      11390.7  4.46983e-05
      11402.1  4.46679e-05
      11413.5  4.46375e-05
      11425.0  4.46072e-05
      11436.5  4.45766e-05
      11447.9  4.45463e-05
      11459.5  4.45156e-05
      11471.0  4.44851e-05
      11482.6  4.44544e-05
      11494.1  4.44240e-05
      11505.7  4.43932e-05
      11517.4  4.43626e-05
      11529.0  4.43320e-05
      11540.7  4.43012e-05
      11552.4  4.42705e-05
      11564.1  4.42396e-05
      11574.4  4.42145e-05
      11586.2  4.41837e-05
      11598.0  4.41528e-05
      11609.8  4.41218e-05
      11621.6  4.40910e-05
      11633.5  4.40600e-05
      11645.4  4.40291e-05
      11655.8  4.40036e-05
      11667.7  4.39727e-05
      11679.7  4.39416e-05
      11691.7  4.39105e-05
      11703.7  4.38793e-05
      11714.2  4.38539e-05
      11726.3  4.38227e-05
      11738.3  4.37915e-05
      11750.5  4.37602e-05
      11761.1  4.37346e-05
      11773.2  4.37033e-05
      11785.4  4.36720e-05
      11797.6  4.36406e-05
      11808.3  4.36149e-05
      11820.5  4.35835e-05
      11832.8  4.35521e-05
      11845.1  4.35206e-05
      11855.9  4.34948e-05
      11868.2  4.34633e-05
      11880.6  4.34318e-05
      11891.5  4.34196e-05
      11903.9  4.33742e-05
      11916.3  4.33426e-05
      11927.3  4.33166e-05
      11939.8  4.32850e-05
      11950.7  4.32590e-05
      11963.3  4.32272e-05
      11975.8  4.32363e-05
      11986.9  4.31692e-05
      11999.5  4.31239e-05
      12012.1  4.30921e-05
      12023.2  4.30658e-05
      12035.9  4.30340e-05
      12047.0  4.30078e-05
      12059.8  4.29759e-05
      12071.0  4.29494e-05
      12083.8  4.29176e-05
      12095.0  4.28912e-05
      12107.8  4.28592e-05
      12120.7  4.28270e-05
      12132.0  4.28007e-05
      12145.0  4.27684e-05
      12156.3  4.27421e-05
      12169.3  4.27098e-05
      12180.7  4.26832e-05
      12193.7  4.26509e-05
      12205.1  4.26243e-05
      12216.6  4.25978e-05
      12229.7  4.25656e-05
      12241.2  4.25256e-05
      12254.3  4.24931e-05
      12265.9  4.24665e-05
      12279.1  4.24340e-05
      12290.7  4.24074e-05
      12304.0  4.23748e-05
      12315.6  4.23480e-05
      12327.2  4.23212e-05
      12340.6  4.22887e-05
      12352.3  4.22618e-05
      12364.0  4.22349e-05
      12377.5  4.22023e-05
      12389.2  4.21752e-05
      12402.7  4.21426e-05
      12414.5  4.21025e-05
      12426.4  4.20755e-05
      12440.0  4.20426e-05
      12451.9  4.20155e-05
      12463.8  4.19885e-05
      12477.4  4.19557e-05
      12489.4  4.19285e-05
      12501.4  4.18492e-05
      12513.4  4.18220e-05
      12527.1  4.17891e-05
      12539.2  4.17880e-05
      12551.3  4.17346e-05
      12563.4  4.17073e-05
      12577.3  4.18301e-05
      12589.4  4.16341e-05
      12601.6  4.16069e-05
      12613.8  4.15795e-05
      12627.8  4.15465e-05
      12640.0  4.15191e-05
      12652.3  4.14916e-05
      12664.6  4.14643e-05
      12677.0  4.14368e-05
      12691.1  4.13906e-05
      12703.5  4.13631e-05
      12715.9  4.13357e-05
      12728.3  4.13081e-05
      12740.7  4.12806e-05
      12753.2  4.12530e-05
      12767.5  4.12195e-05
      12780.0  4.11918e-05
      12792.6  4.13426e-05
      12805.2  4.11239e-05
      12817.8  4.10960e-05
      12830.4  4.52375e-05
      12843.1  4.10405e-05
      12855.7  4.10127e-05
      12870.3  4.09793e-05
      12883.0  4.09386e-05
      12895.7  4.09107e-05
      12908.5  4.08829e-05
      12921.3  4.08549e-05
      12934.2  4.08271e-05
      12947.0  4.07991e-05
      12959.9  4.07712e-05
      12972.8  4.07556e-05
      12985.8  4.07027e-05
      12998.7  4.06871e-05
      13011.7  4.06464e-05
      13024.7  4.06184e-05
      13037.8  4.05777e-05
      13050.8  4.05496e-05
      13063.9  4.05215e-05
      13077.0  4.04934e-05
      13090.2  4.04651e-05
      13103.3  4.04368e-05
      13116.5  4.03962e-05
      13129.8  4.03680e-05
      13143.0  4.03396e-05
      13156.3  4.03113e-05
      13169.6  4.02830e-05
      13181.0  4.02480e-05
      13194.4  4.02197e-05
      13207.8  4.02284e-05
      13221.2  4.01629e-05
      13234.6  4.01343e-05
      13248.1  4.00936e-05
      13261.6  4.00651e-05
      13275.1  4.00366e-05
      13288.6  4.00081e-05
      13300.3  3.99732e-05
      13313.9  3.99444e-05
      13327.5  3.99160e-05
      13341.1  3.98872e-05
      13354.8  3.98585e-05
      13368.5  3.98177e-05
      13380.3  3.97948e-05
      13394.1  3.97662e-05
      13407.9  3.97374e-05
      13421.7  3.97086e-05
      13435.5  3.96678e-05
      13447.4  3.96448e-05
      13461.3  3.96159e-05
      13475.2  3.95751e-05
      13489.2  3.95462e-05
      13501.2  3.95231e-05
      13515.2  3.94943e-05
      13529.2  3.94532e-05
      13543.3  3.94243e-05
      13555.4  3.94011e-05
      13569.5  3.93722e-05
      13583.7  3.93192e-05
      13597.9  3.92781e-05
      13610.0  3.92550e-05
      13624.3  3.92259e-05
      13638.5  3.91968e-05
      13650.8  3.91617e-05
      13665.1  3.91324e-05
      13679.5  3.91034e-05
      13691.8  3.90682e-05
      13706.2  3.90391e-05
      13720.6  3.90099e-05
      13733.1  3.89983e-05
      13747.5  3.89454e-05
      13762.1  3.89161e-05
      13774.6  3.88926e-05
      13789.1  3.88516e-05
      13801.7  3.88281e-05
      13816.3  3.87987e-05
      13831.0  3.87575e-05
      13843.6  3.87340e-05
      13858.3  3.87046e-05
      13871.0  3.86695e-05
      13885.8  3.86399e-05
      13898.5  3.86163e-05
      13913.3  3.85751e-05
      13928.2  3.85457e-05
      13941.0  3.85220e-05
      13955.9  3.84807e-05
      13968.7  3.84571e-05
      13983.7  3.84275e-05
      13996.6  3.83921e-05
      14011.7  3.83626e-05
      14024.6  3.83387e-05
      14039.7  3.82975e-05
      14052.7  3.82737e-05
      14067.9  3.82440e-05
      14080.9  3.82086e-05
      14096.2  3.81787e-05
      14109.3  3.81549e-05
      14124.6  3.78134e-05
      14137.7  3.77783e-05
      14150.9  3.77545e-05
      14166.3  3.77250e-05
      14179.5  3.76899e-05
      14195.0  3.76605e-05
      14208.2  3.76253e-05
      14223.7  3.75957e-05
      14237.1  3.75719e-05
      14250.4  3.75366e-05
      14266.0  3.75070e-05
      14279.4  3.74833e-05
      14295.1  3.74421e-05
      14308.6  3.74183e-05
      14322.1  3.73830e-05
      14337.8  3.73534e-05
      14351.4  3.73295e-05
      14365.0  3.72941e-05
      14380.8  3.72643e-05
      14394.4  3.72291e-05
      14408.1  3.72051e-05
      14424.1  3.71754e-05
      14437.8  3.71400e-05
      14451.5  3.71160e-05
      14467.5  3.70748e-05
      14481.3  3.70508e-05
      14495.1  3.70268e-05
      14509.0  3.69913e-05
      14525.2  3.69615e-05
      14539.1  3.69261e-05
      14553.0  3.69019e-05
      14569.3  3.68606e-05
